section,category,subcategory,brand_a,brand_b,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,COCA COLA,JAGOAN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,GINGERBON,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,GOLIA,15,5.0000000000000000,1.0588235294117647,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,KIS,14,4.6666666666666667,1.0526315789473684,1.1052631578947368
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,KOPIKO,37,12.3333333333333333,1.0487804878048780,1.0731707317073171
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,MENTOS,25,8.3333333333333333,1.00000000000000000000,1.0312500000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,MILKITA,13,4.3333333333333333,1.4666666666666667,1.3333333333333333
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,MINTZ,20,6.6666666666666667,1.00000000000000000000,1.0384615384615385
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,PARAGO,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,RELAXA,20,6.6666666666666667,1.0833333333333333,1.0833333333333333
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,SUPER ZUPER,6,2.0000000000000000,1.1428571428571429,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,FOX'S,TAMARIN,11,3.6666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,GOLIA,9,3.0000000000000000,1.1111111111111111,1.2222222222222222
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,KIS,9,3.0000000000000000,1.2222222222222222,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,KOPIKO,17,5.6666666666666667,1.2352941176470588,1.4117647058823529
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,MENTOS,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,MILKITA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,MINTZ,7,2.3333333333333333,1.1428571428571429,1.1428571428571429
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,PARAGO,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,RELAXA,10,3.3333333333333333,1.3000000000000000,1.3000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,SUPER ZUPER,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GINGERBON,TAMARIN,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,KIS,10,3.3333333333333333,1.3333333333333333,1.0833333333333333
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,KOPIKO,23,7.6666666666666667,1.0869565217391304,1.2173913043478261
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,MENTOS,29,9.6666666666666667,1.2500000000000000,1.1562500000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,MILKITA,4,1.3333333333333333,1.00000000000000000000,1.2000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,MINTZ,18,6.0000000000000000,1.4285714285714286,1.3809523809523810
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,PARAGO,3,1.5000000000000000,1.3333333333333333,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,RELAXA,23,7.6666666666666667,1.3043478260869565,1.1304347826086957
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,SUPER ZUPER,7,2.3333333333333333,1.1428571428571429,1.4285714285714286
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,GOLIA,TAMARIN,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,KOPIKO,78,26.0000000000000000,1.0736842105263158,1.3473684210526316
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,MENTOS,32,10.6666666666666667,1.1914893617021277,1.3191489361702128
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,MILKITA,20,6.6666666666666667,1.00000000000000000000,1.3750000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,MINTZ,34,11.3333333333333333,1.0491803278688525,1.4754098360655738
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,PARAGO,14,4.6666666666666667,1.0588235294117647,1.5882352941176471
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,RELAXA,38,12.6666666666666667,1.0454545454545455,1.1818181818181818
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,SUPER ZUPER,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KIS,TAMARIN,16,5.3333333333333333,1.00000000000000000000,1.3000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KOJIMA,TEJAHE,1,0.33333333333333333333,2.0000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KOJIMA,ZIPLONG,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KOPIKO,MENTOS,66,22.0000000000000000,1.2465753424657534,1.1369863013698630
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KOPIKO,MILKITA,27,9.0000000000000000,1.2500000000000000,1.3214285714285714
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KOPIKO,MINTZ,53,17.6666666666666667,1.3650793650793651,1.2857142857142857
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KOPIKO,PARAGO,13,4.3333333333333333,1.4615384615384615,1.5384615384615385
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KOPIKO,RELAXA,96,32.0000000000000000,1.2395833333333333,1.1562500000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KOPIKO,SUPER ZUPER,7,2.3333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,KOPIKO,TAMARIN,34,11.3333333333333333,1.4705882352941176,1.1764705882352941
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MENTOS,MILKITA,23,7.6666666666666667,1.0800000000000000,1.1600000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MENTOS,MINTZ,44,14.6666666666666667,1.0545454545454545,1.0727272727272727
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MENTOS,PARAGO,18,6.0000000000000000,1.00000000000000000000,1.1578947368421053
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MENTOS,RELAXA,30,10.0000000000000000,1.0909090909090909,1.1212121212121212
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MENTOS,SUPER ZUPER,7,2.3333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MENTOS,TAMARIN,15,5.0000000000000000,1.0625000000000000,1.0625000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MILKITA,MINTZ,18,6.0000000000000000,1.6250000000000000,1.5833333333333333
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MILKITA,PARAGO,14,4.6666666666666667,1.7333333333333333,1.5333333333333333
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MILKITA,RELAXA,7,2.3333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MILKITA,SUPER ZUPER,13,4.3333333333333333,1.1428571428571429,1.2142857142857143
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MILKITA,TAMARIN,7,2.3333333333333333,1.7142857142857143,1.5714285714285714
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MINTZ,PARAGO,11,3.6666666666666667,1.8750000000000000,1.6875000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MINTZ,RELAXA,26,8.6666666666666667,1.3750000000000000,1.0937500000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MINTZ,SUPER ZUPER,12,4.0000000000000000,1.00000000000000000000,1.1428571428571429
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,MINTZ,TAMARIN,16,5.3333333333333333,1.4090909090909091,1.3636363636363636
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,PARAGO,RELAXA,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,PARAGO,SUPER ZUPER,6,2.0000000000000000,1.00000000000000000000,1.1666666666666667
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,PARAGO,TAMARIN,6,2.0000000000000000,1.8333333333333333,1.6666666666666667
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,PARAGO,TEJAHE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,RELAXA,SUPER ZUPER,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,RELAXA,TAMARIN,19,6.3333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,SUPER ZUPER,TAMARIN,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323A - BAG CANDY,TEJAHE,ZIPLONG,2,1.00000000000000000000,1.7500000000000000,2.0000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323B - BAG CANDY GUMMY,AMOS,CHUPA CHUPS,14,4.6666666666666667,1.0526315789473684,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323B - BAG CANDY GUMMY,AMOS,HARIBO,7,2.3333333333333333,1.3333333333333333,1.1111111111111111
BISC & CONFECTIONARY,2323 - BAG CANDY,2323B - BAG CANDY GUMMY,AMOS,RELAXA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323B - BAG CANDY GUMMY,AMOS,YUPI,15,5.0000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2323 - BAG CANDY,2323B - BAG CANDY GUMMY,CHUPA CHUPS,HARIBO,10,3.3333333333333333,1.2727272727272727,1.0909090909090909
BISC & CONFECTIONARY,2323 - BAG CANDY,2323B - BAG CANDY GUMMY,CHUPA CHUPS,YUPI,11,3.6666666666666667,1.0769230769230769,1.0769230769230769
BISC & CONFECTIONARY,2323 - BAG CANDY,2323B - BAG CANDY GUMMY,HARIBO,YUPI,9,3.0000000000000000,1.1111111111111111,1.00000000000000000000
BISC & CONFECTIONARY,2324 - MARSHMALLOW,2324A - MARSHMALLOW,CHOMP-CHOMP,CUCU,9,3.0000000000000000,1.2222222222222222,1.1111111111111111
BISC & CONFECTIONARY,2324 - MARSHMALLOW,2324A - MARSHMALLOW,CHOMP-CHOMP,SNACKIT,8,2.6666666666666667,1.00000000000000000000,1.2000000000000000
BISC & CONFECTIONARY,2324 - MARSHMALLOW,2324A - MARSHMALLOW,CUCU,SNACKIT,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,CHIC CHOC,12,4.0000000000000000,1.6666666666666667,1.4166666666666667
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,DELFI,6,2.0000000000000000,1.5714285714285714,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,FERRERO,2,0.66666666666666666667,2.0000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,JLO,4,1.3333333333333333,2.0000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,KALPA,2,1.00000000000000000000,1.5000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,KINDER BUENO,3,1.00000000000000000000,1.00000000000000000000,1.3333333333333333
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,KINDER CREAMY,1,0.50000000000000000000,2.0000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,KINDER JOY,12,4.0000000000000000,1.8461538461538462,1.0769230769230769
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,KIT KAT,7,2.3333333333333333,1.8571428571428571,1.2857142857142857
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,SNICKERS,3,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,BENG-BENG,TOP,10,3.3333333333333333,1.4000000000000000,1.5000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CADBURY,CHIC CHOC,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CADBURY,KINDER BUENO,3,1.00000000000000000000,1.00000000000000000000,1.6666666666666667
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CADBURY,KINDER CREAMY,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CADBURY,KINDER JOY,9,3.0000000000000000,1.1000000000000000,1.1000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CADBURY,KIT KAT,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CADBURY,WONHAE,2,0.66666666666666666667,1.5000000000000000,1.5000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,DELFI,52,17.3333333333333333,2.0188679245283019,1.6981132075471698
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,DILAN,1,0.50000000000000000000,2.0000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,FERRERO,2,0.66666666666666666667,2.0000000000000000,1.5000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,JLO,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,KALPA,1,0.50000000000000000000,2.0000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,KINDER BUENO,6,2.0000000000000000,2.0000000000000000,1.3333333333333333
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,KINDER CREAMY,4,1.3333333333333333,1.00000000000000000000,3.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,KINDER JOY,11,3.6666666666666667,1.4166666666666667,1.1666666666666667
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,KIT KAT,31,10.3333333333333333,1.5937500000000000,1.3437500000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,SNICKERS,13,4.3333333333333333,1.5384615384615385,1.3846153846153846
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,TOP,4,1.3333333333333333,2.0000000000000000,2.5000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,CHIC CHOC,WONHAE,7,2.3333333333333333,1.2857142857142857,1.2857142857142857
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,DELFI,KALPA,1,0.50000000000000000000,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,DELFI,KINDER BUENO,3,1.00000000000000000000,1.3333333333333333,1.6666666666666667
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,DELFI,KINDER CREAMY,6,2.0000000000000000,1.8333333333333333,1.5000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,DELFI,KINDER JOY,7,2.3333333333333333,1.4285714285714286,1.4285714285714286
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,DELFI,KIT KAT,10,3.3333333333333333,2.2000000000000000,1.8000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,DELFI,SNICKERS,6,2.0000000000000000,2.0000000000000000,1.1666666666666667
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,DELFI,TOP,5,1.6666666666666667,1.2000000000000000,2.2000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,DELFI,WONHAE,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,FERRERO,JLO,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,FERRERO,KINDER BUENO,2,0.66666666666666666667,2.0000000000000000,2.5000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,FERRERO,KINDER CREAMY,1,0.50000000000000000000,1.00000000000000000000,3.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,FERRERO,KINDER JOY,10,3.3333333333333333,1.3333333333333333,1.3333333333333333
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,FERRERO,KIT KAT,3,1.00000000000000000000,2.6666666666666667,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,FERRERO,WONHAE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,JLO,KINDER CREAMY,5,1.6666666666666667,1.00000000000000000000,1.5000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,JLO,KINDER JOY,21,7.0000000000000000,1.2500000000000000,1.2500000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,JLO,KIT KAT,5,1.6666666666666667,1.00000000000000000000,1.2500000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,JLO,SNICKERS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,JLO,WONHAE,2,1.00000000000000000000,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KALPA,TOP,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER BUENO,KINDER CREAMY,9,3.0000000000000000,1.3333333333333333,2.5555555555555556
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER BUENO,KINDER JOY,21,7.0000000000000000,1.1739130434782609,1.3478260869565217
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER BUENO,KIT KAT,4,2.0000000000000000,1.2500000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER BUENO,SNICKERS,3,1.00000000000000000000,1.3333333333333333,2.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER BUENO,TOP,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER BUENO,WONHAE,1,0.50000000000000000000,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER CREAMY,KINDER JOY,227,75.6666666666666667,1.2782258064516129,1.1330645161290323
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER CREAMY,KIT KAT,10,3.3333333333333333,1.5000000000000000,1.3000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER CREAMY,SNICKERS,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER CREAMY,TOP,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER CREAMY,WONHAE,7,2.3333333333333333,2.2857142857142857,1.1428571428571429
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER JOY,KIT KAT,14,4.6666666666666667,1.4705882352941176,1.1176470588235294
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KINDER JOY,WONHAE,18,6.0000000000000000,1.4000000000000000,1.1500000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KIT KAT,SNICKERS,8,2.6666666666666667,1.7500000000000000,1.8750000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KIT KAT,TOP,3,1.00000000000000000000,1.3333333333333333,2.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,KIT KAT,WONHAE,4,1.3333333333333333,1.5000000000000000,1.7500000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,SNICKERS,TOP,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331C - ENROBED CHOCOLATE >50G,BENG-BENG,BLASTOZ,9,3.0000000000000000,1.1111111111111111,1.1111111111111111
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331C - ENROBED CHOCOLATE >50G,BENG-BENG,DELFI,33,11.0000000000000000,1.0857142857142857,1.2285714285714286
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331C - ENROBED CHOCOLATE >50G,BENG-BENG,DILAN,24,8.0000000000000000,1.2500000000000000,1.2083333333333333
BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2331C - ENROBED CHOCOLATE >50G,BENG-BENG,KALPA,73,24.3333333333333333,1.2105263157894737,1.1184210526315789
